CHEBI:116509	PECO:0007063	CHEBI:116509	info(id-xref,id(CHEBI:116509)-rdf(PECO:0007063,oio:hasDbXref,CHEBI:116509),null)
ECTO:7000047	XCO:0000039	ionizing radiation exposur	info(exact-label,rdf(ECTO:7000047,oio:hasExactSynonym,ionizing radiation exposure)-rdf(XCO:0000039,rdfs:label,ionizing radiation exposure),stem)
ECTO:7000047	XCO:0000039	ionizing radiation exposure	info(exact-label,rdf(ECTO:7000047,oio:hasExactSynonym,ionizing radiation exposure)-rdf(XCO:0000039,rdfs:label,ionizing radiation exposure),downcase)
ECTO:7000049	XCO:0000046	infrared radiation exposur	info(exact-label,rdf(ECTO:7000049,oio:hasExactSynonym,infrared radiation exposure)-rdf(XCO:0000046,rdfs:label,infrared radiation exposure),stem)
ECTO:7000049	XCO:0000046	infrared radiation exposure	info(exact-label,rdf(ECTO:7000049,oio:hasExactSynonym,infrared radiation exposure)-rdf(XCO:0000046,rdfs:label,infrared radiation exposure),downcase)
ECTO:7000056	PECO:0007555	natural gas exposur	info(exact-label,rdf(ECTO:7000056,oio:hasExactSynonym,natural gas exposure)-rdf(PECO:0007555,rdfs:label,natural gas exposure),stem)
ECTO:7000056	PECO:0007555	natural gas exposure	info(exact-label,rdf(ECTO:7000056,oio:hasExactSynonym,natural gas exposure)-rdf(PECO:0007555,rdfs:label,natural gas exposure),downcase)
ECTO:9000022	PECO:0001060	sodium hydroxide exposur	info(label-label,rdf(ECTO:9000022,rdfs:label,sodium hydroxide exposure)-rdf(PECO:0001060,rdfs:label,sodium hydroxide exposure),stem)
ECTO:9000022	PECO:0001060	sodium hydroxide exposure	info(label-label,rdf(ECTO:9000022,rdfs:label,sodium hydroxide exposure)-rdf(PECO:0001060,rdfs:label,sodium hydroxide exposure),downcase)
ECTO:9000033	NCIT:C55816	asbestos exposur	info(label-exact,rdf(ECTO:9000033,rdfs:label,asbestos exposure)-rdf(NCIT:C55816,oio:hasExactSynonym,Asbestos Exposure),stem)
ECTO:9000033	NCIT:C55816	asbestos exposur	info(label-label,rdf(ECTO:9000033,rdfs:label,asbestos exposure)-rdf(NCIT:C55816,rdfs:label,Asbestos Exposure),stem)
ECTO:9000033	NCIT:C55816	asbestos exposure	info(label-exact,rdf(ECTO:9000033,rdfs:label,asbestos exposure)-rdf(NCIT:C55816,oio:hasExactSynonym,Asbestos Exposure),downcase)
ECTO:9000033	NCIT:C55816	asbestos exposure	info(label-label,rdf(ECTO:9000033,rdfs:label,asbestos exposure)-rdf(NCIT:C55816,rdfs:label,Asbestos Exposure),downcase)
ECTO:9000034	NCIT:C36251	benzene exposur	info(label-exact,rdf(ECTO:9000034,rdfs:label,benzene exposure)-rdf(NCIT:C36251,oio:hasExactSynonym,Benzene Exposure),stem)
ECTO:9000034	NCIT:C36251	benzene exposur	info(label-label,rdf(ECTO:9000034,rdfs:label,benzene exposure)-rdf(NCIT:C36251,rdfs:label,Benzene Exposure),stem)
ECTO:9000034	NCIT:C36251	benzene exposure	info(label-exact,rdf(ECTO:9000034,rdfs:label,benzene exposure)-rdf(NCIT:C36251,oio:hasExactSynonym,Benzene Exposure),downcase)
ECTO:9000034	NCIT:C36251	benzene exposure	info(label-label,rdf(ECTO:9000034,rdfs:label,benzene exposure)-rdf(NCIT:C36251,rdfs:label,Benzene Exposure),downcase)
ECTO:9000039	PECO:0007504	1,2-dichloroethane exposur	info(label-label,rdf(ECTO:9000039,rdfs:label,1,2-dichloroethane exposure)-rdf(PECO:0007504,rdfs:label,1,2-dichloroethane exposure),stem)
ECTO:9000039	PECO:0007504	1,2-dichloroethane exposure	info(label-label,rdf(ECTO:9000039,rdfs:label,1,2-dichloroethane exposure)-rdf(PECO:0007504,rdfs:label,1,2-dichloroethane exposure),downcase)
ECTO:9000040	PECO:0007539	formaldehyde exposur	info(label-label,rdf(ECTO:9000040,rdfs:label,formaldehyde exposure)-rdf(PECO:0007539,rdfs:label,formaldehyde exposure),stem)
ECTO:9000040	PECO:0007539	formaldehyde exposure	info(label-label,rdf(ECTO:9000040,rdfs:label,formaldehyde exposure)-rdf(PECO:0007539,rdfs:label,formaldehyde exposure),downcase)
ECTO:9000049	PECO:0001020	carbon dioxide exposur	info(label-label,rdf(ECTO:9000049,rdfs:label,carbon dioxide exposure)-rdf(PECO:0001020,rdfs:label,carbon dioxide exposure),stem)
ECTO:9000049	PECO:0001020	carbon dioxide exposure	info(label-label,rdf(ECTO:9000049,rdfs:label,carbon dioxide exposure)-rdf(PECO:0001020,rdfs:label,carbon dioxide exposure),downcase)
ECTO:9000052	PECO:0001021	ozone exposur	info(label-label,rdf(ECTO:9000052,rdfs:label,ozone exposure)-rdf(PECO:0001021,rdfs:label,ozone exposure),stem)
ECTO:9000052	PECO:0001021	ozone exposure	info(label-label,rdf(ECTO:9000052,rdfs:label,ozone exposure)-rdf(PECO:0001021,rdfs:label,ozone exposure),downcase)
ECTO:9000060	PECO:0007503	1,2-dibromoethane exposur	info(label-label,rdf(ECTO:9000060,rdfs:label,1,2-dibromoethane exposure)-rdf(PECO:0007503,rdfs:label,1,2-dibromoethane exposure),stem)
ECTO:9000060	PECO:0007503	1,2-dibromoethane exposure	info(label-label,rdf(ECTO:9000060,rdfs:label,1,2-dibromoethane exposure)-rdf(PECO:0007503,rdfs:label,1,2-dibromoethane exposure),downcase)
ECTO:9000061	PECO:0007504	1,2-dichloroethane exposur	info(label-label,rdf(ECTO:9000061,rdfs:label,1,2-dichloroethane exposure)-rdf(PECO:0007504,rdfs:label,1,2-dichloroethane exposure),stem)
ECTO:9000061	PECO:0007504	1,2-dichloroethane exposure	info(label-label,rdf(ECTO:9000061,rdfs:label,1,2-dichloroethane exposure)-rdf(PECO:0007504,rdfs:label,1,2-dichloroethane exposure),downcase)
ECTO:9000065	PECO:0007517	2-methoxyethanol exposur	info(label-label,rdf(ECTO:9000065,rdfs:label,2-methoxyethanol exposure)-rdf(PECO:0007517,rdfs:label,2-methoxyethanol exposure),stem)
ECTO:9000065	PECO:0007517	2-methoxyethanol exposure	info(label-label,rdf(ECTO:9000065,rdfs:label,2-methoxyethanol exposure)-rdf(PECO:0007517,rdfs:label,2-methoxyethanol exposure),downcase)
ECTO:9000081	PECO:0007573	urethane exposur	info(label-label,rdf(ECTO:9000081,rdfs:label,urethane exposure)-rdf(PECO:0007573,rdfs:label,urethane exposure),stem)
ECTO:9000081	PECO:0007573	urethane exposure	info(label-label,rdf(ECTO:9000081,rdfs:label,urethane exposure)-rdf(PECO:0007573,rdfs:label,urethane exposure),downcase)
ECTO:9000088	PECO:0007167	pesticide exposur	info(label-label,rdf(ECTO:9000088,rdfs:label,pesticide exposure)-rdf(PECO:0007167,rdfs:label,pesticide exposure),stem)
ECTO:9000088	PECO:0007167	pesticide exposure	info(label-label,rdf(ECTO:9000088,rdfs:label,pesticide exposure)-rdf(PECO:0007167,rdfs:label,pesticide exposure),downcase)
ECTO:9000089	PECO:0007632	insecticide exposur	info(label-label,rdf(ECTO:9000089,rdfs:label,insecticide exposure)-rdf(PECO:0007632,rdfs:label,insecticide exposure),stem)
ECTO:9000089	PECO:0007632	insecticide exposure	info(label-label,rdf(ECTO:9000089,rdfs:label,insecticide exposure)-rdf(PECO:0007632,rdfs:label,insecticide exposure),downcase)
ECTO:9000091	PECO:0007085	fertilizer exposur	info(label-label,rdf(ECTO:9000091,rdfs:label,fertilizer exposure)-rdf(PECO:0007085,rdfs:label,fertilizer exposure),stem)
ECTO:9000091	PECO:0007085	fertilizer exposure	info(label-label,rdf(ECTO:9000091,rdfs:label,fertilizer exposure)-rdf(PECO:0007085,rdfs:label,fertilizer exposure),downcase)
ECTO:9000091	PECO:0007183	herbicide exposur	info(label-label,rdf(ECTO:9000091,rdfs:label,herbicide exposure)-rdf(PECO:0007183,rdfs:label,herbicide exposure),stem)
ECTO:9000091	PECO:0007183	herbicide exposure	info(label-label,rdf(ECTO:9000091,rdfs:label,herbicide exposure)-rdf(PECO:0007183,rdfs:label,herbicide exposure),downcase)
ECTO:9000092	PECO:0007268	fungicide exposur	info(label-label,rdf(ECTO:9000092,rdfs:label,fungicide exposure)-rdf(PECO:0007268,rdfs:label,fungicide exposure),stem)
ECTO:9000092	PECO:0007268	fungicide exposure	info(label-label,rdf(ECTO:9000092,rdfs:label,fungicide exposure)-rdf(PECO:0007268,rdfs:label,fungicide exposure),downcase)
ECTO:9000093	PECO:0007503	1,2-dibromoethane exposur	info(label-label,rdf(ECTO:9000093,rdfs:label,1,2-dibromoethane exposure)-rdf(PECO:0007503,rdfs:label,1,2-dibromoethane exposure),stem)
ECTO:9000093	PECO:0007503	1,2-dibromoethane exposure	info(label-label,rdf(ECTO:9000093,rdfs:label,1,2-dibromoethane exposure)-rdf(PECO:0007503,rdfs:label,1,2-dibromoethane exposure),downcase)
http://purl.obolibrary.org/obo/ExO_0000071	NCIT:C16342	biological mark	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker)-rdf(NCIT:C16342,oio:hasExactSynonym,Biological Marker),stem)
http://purl.obolibrary.org/obo/ExO_0000071	NCIT:C16342	biological mark	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker)-rdf(NCIT:C16342,oio:hasExactSynonym,Biological Markers),stem)
http://purl.obolibrary.org/obo/ExO_0000071	NCIT:C16342	biological mark	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker)-rdf(NCIT:C16342,oio:hasExactSynonym,biological marker),stem)
http://purl.obolibrary.org/obo/ExO_0000071	NCIT:C16342	biological marker	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker)-rdf(NCIT:C16342,oio:hasExactSynonym,Biological Marker),downcase)
http://purl.obolibrary.org/obo/ExO_0000071	NCIT:C16342	biological marker	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker)-rdf(NCIT:C16342,oio:hasExactSynonym,biological marker),downcase)
http://purl.obolibrary.org/obo/ExO_0000106	XCO:0000013	diet	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000106,rdfs:label,diet)-rdf(XCO:0000013,rdfs:label,diet),downcase)
http://purl.obolibrary.org/obo/ExO_0000106	XCO:0000013	diet	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000106,rdfs:label,diet)-rdf(XCO:0000013,rdfs:label,diet),stem)
http://purl.obolibrary.org/obo/ExO_0000106	ZECO:0000112	diet	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000106,rdfs:label,diet)-rdf(ZECO:0000112,rdfs:label,diet),downcase)
http://purl.obolibrary.org/obo/ExO_0000106	ZECO:0000112	diet	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000106,rdfs:label,diet)-rdf(ZECO:0000112,rdfs:label,diet),stem)
http://purl.obolibrary.org/obo/ExO_0000108	XCO:0000059	physical act	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000108,rdfs:label,physical activity)-rdf(XCO:0000059,rdfs:label,physical activity),stem)
http://purl.obolibrary.org/obo/ExO_0000108	XCO:0000059	physical activity	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000108,rdfs:label,physical activity)-rdf(XCO:0000059,rdfs:label,physical activity),downcase)
http://purl.obolibrary.org/obo/ExO_0000120	NCIT:C61512	cohort	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000120,rdfs:label,cohort)-rdf(NCIT:C61512,oio:hasExactSynonym,Cohort),downcase)
http://purl.obolibrary.org/obo/ExO_0000120	NCIT:C61512	cohort	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000120,rdfs:label,cohort)-rdf(NCIT:C61512,oio:hasExactSynonym,Cohort),stem)
http://purl.obolibrary.org/obo/ExO_0000120	NCIT:C61512	cohort	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000120,rdfs:label,cohort)-rdf(NCIT:C61512,oio:hasExactSynonym,cohort),downcase)
http://purl.obolibrary.org/obo/ExO_0000120	NCIT:C61512	cohort	info(label-exact,rdf(http://purl.obolibrary.org/obo/ExO_0000120,rdfs:label,cohort)-rdf(NCIT:C61512,oio:hasExactSynonym,cohort),stem)
http://purl.obolibrary.org/obo/ExO_0000120	NCIT:C61512	cohort	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000120,rdfs:label,cohort)-rdf(NCIT:C61512,rdfs:label,Cohort),downcase)
http://purl.obolibrary.org/obo/ExO_0000120	NCIT:C61512	cohort	info(label-label,rdf(http://purl.obolibrary.org/obo/ExO_0000120,rdfs:label,cohort)-rdf(NCIT:C61512,rdfs:label,Cohort),stem)
NCIT:C113213	XCO:0000599	aldosteron	info(exact-label,rdf(NCIT:C113213,oio:hasExactSynonym,Aldosteronism)-rdf(XCO:0000599,rdfs:label,Aldosterone),stem)
NCIT:C119053	XCO:0000266	fca	info(exact-related,rdf(NCIT:C119053,oio:hasExactSynonym,FCAS)-rdf(XCO:0000266,oio:hasRelatedSynonym,FCA),stem)
NCIT:C14283	XCO:0000237	viru	info(exact-exact,rdf(NCIT:C14283,oio:hasExactSynonym,VIRUS)-rdf(XCO:0000237,oio:hasExactSynonym,virus),stem)
NCIT:C14283	XCO:0000237	viru	info(exact-exact,rdf(NCIT:C14283,oio:hasExactSynonym,Virus)-rdf(XCO:0000237,oio:hasExactSynonym,virus),stem)
NCIT:C14283	XCO:0000237	viru	info(exact-exact,rdf(NCIT:C14283,oio:hasExactSynonym,virus)-rdf(XCO:0000237,oio:hasExactSynonym,virus),stem)
NCIT:C14283	XCO:0000237	viru	info(label-exact,rdf(NCIT:C14283,rdfs:label,Virus)-rdf(XCO:0000237,oio:hasExactSynonym,virus),stem)
NCIT:C14283	XCO:0000237	virus	info(exact-exact,rdf(NCIT:C14283,oio:hasExactSynonym,VIRUS)-rdf(XCO:0000237,oio:hasExactSynonym,virus),downcase)
NCIT:C14283	XCO:0000237	virus	info(exact-exact,rdf(NCIT:C14283,oio:hasExactSynonym,Virus)-rdf(XCO:0000237,oio:hasExactSynonym,virus),downcase)
NCIT:C14283	XCO:0000237	virus	info(exact-exact,rdf(NCIT:C14283,oio:hasExactSynonym,virus)-rdf(XCO:0000237,oio:hasExactSynonym,virus),downcase)
NCIT:C14283	XCO:0000237	virus	info(label-exact,rdf(NCIT:C14283,rdfs:label,Virus)-rdf(XCO:0000237,oio:hasExactSynonym,virus),downcase)
NCIT:C152071	XCO:0000397	bisphenol a	info(exact-label,rdf(NCIT:C152071,oio:hasExactSynonym,Bisphenol A)-rdf(XCO:0000397,rdfs:label,bisphenol A),downcase)
NCIT:C152071	XCO:0000397	bisphenol a	info(exact-label,rdf(NCIT:C152071,oio:hasExactSynonym,Bisphenol A)-rdf(XCO:0000397,rdfs:label,bisphenol A),stem)
NCIT:C152071	XCO:0000397	bisphenol a	info(label-label,rdf(NCIT:C152071,rdfs:label,Bisphenol A)-rdf(XCO:0000397,rdfs:label,bisphenol A),downcase)
NCIT:C152071	XCO:0000397	bisphenol a	info(label-label,rdf(NCIT:C152071,rdfs:label,Bisphenol A)-rdf(XCO:0000397,rdfs:label,bisphenol A),stem)
NCIT:C152071	XCO:0000397	bpa	info(exact-related,rdf(NCIT:C152071,oio:hasExactSynonym,BPA)-rdf(XCO:0000397,oio:hasRelatedSynonym,BPA),downcase)
NCIT:C152071	XCO:0000397	bpa	info(exact-related,rdf(NCIT:C152071,oio:hasExactSynonym,BPA)-rdf(XCO:0000397,oio:hasRelatedSynonym,BPA),stem)
NCIT:C15313	ZECO:0000208	radiat	info(exact-label,rdf(NCIT:C15313,oio:hasExactSynonym,RADIATION)-rdf(ZECO:0000208,rdfs:label,radiation),stem)
NCIT:C15313	ZECO:0000208	radiat	info(exact-label,rdf(NCIT:C15313,oio:hasExactSynonym,Radiation)-rdf(ZECO:0000208,rdfs:label,radiation),stem)
NCIT:C15313	ZECO:0000208	radiation	info(exact-label,rdf(NCIT:C15313,oio:hasExactSynonym,RADIATION)-rdf(ZECO:0000208,rdfs:label,radiation),downcase)
NCIT:C15313	ZECO:0000208	radiation	info(exact-label,rdf(NCIT:C15313,oio:hasExactSynonym,Radiation)-rdf(ZECO:0000208,rdfs:label,radiation),downcase)
NCIT:C16342	http://purl.obolibrary.org/obo/ExO_0000071	biological mark	info(exact-label,rdf(NCIT:C16342,oio:hasExactSynonym,Biological Marker)-rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker),stem)
NCIT:C16342	http://purl.obolibrary.org/obo/ExO_0000071	biological mark	info(exact-label,rdf(NCIT:C16342,oio:hasExactSynonym,Biological Markers)-rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker),stem)
NCIT:C16342	http://purl.obolibrary.org/obo/ExO_0000071	biological mark	info(exact-label,rdf(NCIT:C16342,oio:hasExactSynonym,biological marker)-rdf(http://purl.obolibrary.org/obo/ExO_0000071,rdfs:label,biological marker),stem)
