left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	equiv_clique_size
http://purl.obolibrary.org/obo/ECTO_0000207	exposure to carbon monoxide	http://purl.obolibrary.org/obo/Wikidata_Q125367	carbon monoxide poisoning	label	label	exposure to carbon monoxide	carbon monoxide poisoning	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000215	exposure to nicotine	http://purl.obolibrary.org/obo/Wikidata_Q7030575	nicotine poisoning	label	label	exposure to nicotine	nicotine poisoning	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000217	exposure to nitrogen dioxide	http://purl.obolibrary.org/obo/Wikidata_Q21175002	nitrogen dioxide exposure	hasExactSynonym	label	nitrogen dioxide exposure	nitrogen dioxide exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000221	exposure to methylamine	http://purl.obolibrary.org/obo/Wikidata_Q21174898	Methylamine exposure	hasExactSynonym	label	methylamine exposure	Methylamine exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000232	exposure to hydrogen peroxide	http://purl.obolibrary.org/obo/Wikidata_Q21174757	hydrogen peroxide exposure	hasExactSynonym	label	hydrogen peroxide exposure	hydrogen peroxide exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000243	exposure to ethanol	http://purl.obolibrary.org/obo/Wikidata_Q21174271	ethanol exposure	hasExactSynonym	label	ethanol exposure	ethanol exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000247	exposure to DDT	http://purl.obolibrary.org/obo/Wikidata_Q21174131	DDT exposure	hasExactSynonym	label	DDT exposure	DDT exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000254	exposure to copper cation	http://purl.obolibrary.org/obo/Wikidata_Q21174096	copper exposure	label	label	exposure to copper cation	copper exposure	72.24999999999999	0.3333333333333333	1.0	2	0.4453004622496147	3
http://purl.obolibrary.org/obo/ECTO_0000255	exposure to mercury cation	http://purl.obolibrary.org/obo/Wikidata_Q408089	mercury poisoning	label	label	exposure to mercury cation	mercury poisoning	72.24999999999999	0.3333333333333333	1.0	2	0.5	3
http://purl.obolibrary.org/obo/ECTO_0000256	exposure to tellurium ion	http://purl.obolibrary.org/obo/Wikidata_Q21175335	tellurium exposure	label	label	exposure to tellurium ion	tellurium exposure	72.24999999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000273	exposure to platinum cation	http://purl.obolibrary.org/obo/Wikidata_Q21175066	platinum exposure	label	label	exposure to platinum cation	platinum exposure	72.24999999999999	1.0	0.5	2	0.4453004622496147	3
http://purl.obolibrary.org/obo/ECTO_0000282	exposure to nitric oxide	http://purl.obolibrary.org/obo/Wikidata_Q21174995	Nitric Oxide exposure	hasExactSynonym	label	nitric oxide exposure	Nitric Oxide exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000298	exposure to amitrole	http://purl.obolibrary.org/obo/Wikidata_Q21167768	amitrole exposure	hasExactSynonym	label	amitrole exposure	amitrole exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000339	exposure to butan-1-ol	http://purl.obolibrary.org/obo/Wikidata_Q21173329	1-butanol exposure	hasRelatedSynonym	label	exposure to 1-Butanol	1-butanol exposure	36.12499999999999	1.0	1.0	2	0.5	4
http://purl.obolibrary.org/obo/ECTO_0000340	exposure to benzene	http://purl.obolibrary.org/obo/Wikidata_Q21167939	benzene exposure	hasExactSynonym	label	benzene exposure	benzene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000341	exposure to toluene	http://purl.obolibrary.org/obo/Wikidata_Q21175374	toluene exposure	hasExactSynonym	label	toluene exposure	toluene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000342	exposure to formic acid	http://purl.obolibrary.org/obo/Wikidata_Q21174333	formic acid exposure	hasExactSynonym	label	formic acid exposure	formic acid exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000343	exposure to furfural	http://purl.obolibrary.org/obo/Wikidata_Q21174336	furfural exposure	hasExactSynonym	label	furfural exposure	furfural exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000344	exposure to propan-1-ol	http://purl.obolibrary.org/obo/Wikidata_Q21175081	1-propanol exposure	hasRelatedSynonym	label	exposure to propanol-1	1-propanol exposure	36.12499999999999	1.0	1.0	2	0.5	4
http://purl.obolibrary.org/obo/ECTO_0000346	exposure to diphenyl ether	http://purl.obolibrary.org/obo/Wikidata_Q21175044	diphenyl ether exposure	hasExactSynonym	label	diphenyl ether exposure	diphenyl ether exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000348	exposure to hexane	http://purl.obolibrary.org/obo/Wikidata_Q21174738	n-hexane exposure	hasRelatedSynonym	label	exposure to n-Hexane	n-hexane exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000349	exposure to p-xylene	http://purl.obolibrary.org/obo/Wikidata_Q21175425	P-Xylene exposure	hasExactSynonym	label	p-xylene exposure	P-Xylene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000360	exposure to benomyl	http://purl.obolibrary.org/obo/Wikidata_Q21167929	benomyl exposure	hasExactSynonym	label	benomyl exposure	benomyl exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000361	exposure to paraquat	http://purl.obolibrary.org/obo/Wikidata_Q21175026	Paraquat exposure	hasExactSynonym	label	paraquat exposure	Paraquat exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000390	exposure to isobutanol	http://purl.obolibrary.org/obo/Wikidata_Q21173329	1-butanol exposure	hasRelatedSynonym	label	exposure to i-Butanol	1-butanol exposure	36.12499999999999	1.0	1.0	0	0.143211100099108	4
http://purl.obolibrary.org/obo/ECTO_0000390	exposure to isobutanol	http://purl.obolibrary.org/obo/Wikidata_Q21174781	Isobutanol exposure	hasExactSynonym	label	isobutanol exposure	Isobutanol exposure	90.0	1.0	1.0	0	0.7135777998017839	4
http://purl.obolibrary.org/obo/ECTO_0000393	exposure to nonane	http://purl.obolibrary.org/obo/Wikidata_Q21175014	nonane exposure	hasExactSynonym	label	nonane exposure	nonane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000411	exposure to ammonia	http://purl.obolibrary.org/obo/Wikidata_Q21167772	ammonia exposure	hasExactSynonym	label	ammonia exposure	ammonia exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000417	exposure to acrylamide	http://purl.obolibrary.org/obo/Wikidata_Q21167634	acrylamide exposure	hasExactSynonym	label	acrylamide exposure	acrylamide exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000439	exposure to formaldehyde	http://purl.obolibrary.org/obo/Wikidata_Q21174329	formalin exposure	hasRelatedSynonym	label	exposure to Formalin	formalin exposure	36.12499999999999	1.0	1.0	2	0.286422200198216	3
http://purl.obolibrary.org/obo/ECTO_0000439	exposure to formaldehyde	http://purl.obolibrary.org/obo/Wikidata_Q21174328	formaldehyde exposure	hasExactSynonym	label	formaldehyde exposure	formaldehyde exposure	90.0	1.0	1.0	0	0.7135777998017839	3
http://purl.obolibrary.org/obo/ECTO_0000456	exposure to 2,3,7,8-tetrachlorodibenzodioxine	http://purl.obolibrary.org/obo/Wikidata_Q21175342	2,3,7,8-Tetrachlorodibenzodioxin exposure	hasRelatedSynonym	label	exposure to 2,3,7,8-Tetrachlorodibenzodioxin	2,3,7,8-Tetrachlorodibenzodioxin exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000457	exposure to biphenyl	http://purl.obolibrary.org/obo/Wikidata_Q21174225	Biphenyl exposure	hasExactSynonym	label	biphenyl exposure	Biphenyl exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000468	exposure to rotenone	http://purl.obolibrary.org/obo/Wikidata_Q21175095	Rotenone exposure	hasExactSynonym	label	rotenone exposure	Rotenone exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000470	exposure to tetrachloromethane	http://purl.obolibrary.org/obo/Wikidata_Q21173541	Carbon tetrachloride exposure	hasRelatedSynonym	label	exposure to Carbon tetrachloride	Carbon tetrachloride exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000472	exposure to nitroglycerin	http://purl.obolibrary.org/obo/Wikidata_Q21175004	Nitroglycerin exposure	hasExactSynonym	label	nitroglycerin exposure	Nitroglycerin exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000474	exposure to hydrogen sulfide	http://purl.obolibrary.org/obo/Wikidata_Q21174760	Hydrogen sulfide exposure	hasExactSynonym	label	hydrogen sulfide exposure	Hydrogen sulfide exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001136	exposure to atrazine	http://purl.obolibrary.org/obo/Wikidata_Q21167894	atrazine exposure	hasExactSynonym	label	atrazine exposure	atrazine exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001138	exposure to 1,2-dichloroethane	http://purl.obolibrary.org/obo/Wikidata_Q21174291	1,2-Dichloroethane exposure	hasExactSynonym	label	1,2-dichloroethane exposure	1,2-Dichloroethane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001139	exposure to chlorobenzene	http://purl.obolibrary.org/obo/Wikidata_Q21173557	chlorobenzene exposure	hasExactSynonym	label	chlorobenzene exposure	chlorobenzene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001140	exposure to dichloromethane	http://purl.obolibrary.org/obo/Wikidata_Q21174914	Dichloromethane exposure	hasExactSynonym	label	dichloromethane exposure	Dichloromethane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001141	exposure to ethylbenzene	http://purl.obolibrary.org/obo/Wikidata_Q21174275	Ethylbenzene exposure	hasExactSynonym	label	ethylbenzene exposure	Ethylbenzene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001142	exposure to nitrobenzene	http://purl.obolibrary.org/obo/Wikidata_Q21174997	nitrobenzene exposure	hasExactSynonym	label	nitrobenzene exposure	nitrobenzene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001143	exposure to styrene	http://purl.obolibrary.org/obo/Wikidata_Q21175318	styrene exposure	hasExactSynonym	label	styrene exposure	styrene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001144	exposure to tetrachloroethene	http://purl.obolibrary.org/obo/Wikidata_Q21175347	tetrachloroethylene exposure	hasRelatedSynonym	label	exposure to tetrachloroethylene	tetrachloroethylene exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001145	exposure to trichloroethene	http://purl.obolibrary.org/obo/Wikidata_Q21175384	Trichloroethylene exposure	hasRelatedSynonym	label	exposure to Trichloroethylene	Trichloroethylene exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001146	exposure to o-xylene	http://purl.obolibrary.org/obo/Wikidata_Q21175423	exposure to O-Xylene	label	label	exposure to o-xylene	exposure to O-Xylene	100.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001169	exposure to pyridine	http://purl.obolibrary.org/obo/Wikidata_Q21175088	pyridine exposure	hasExactSynonym	label	pyridine exposure	pyridine exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001170	exposure to naphthalene	http://purl.obolibrary.org/obo/Wikidata_Q21174940	naphthalene exposure	hasExactSynonym	label	naphthalene exposure	naphthalene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001171	exposure to chlordecone	http://purl.obolibrary.org/obo/Wikidata_Q21174796	kepone exposure	hasRelatedSynonym	label	exposure to Kepone	kepone exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001184	exposure to aldrin	http://purl.obolibrary.org/obo/Wikidata_Q21167666	Aldrin exposure	hasExactSynonym	label	aldrin exposure	Aldrin exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001198	exposure to 2,4-D	http://purl.obolibrary.org/obo/Wikidata_Q21174130	2-(2,4-dichlorophenoxy)acetic acid exposure	hasRelatedSynonym	label	exposure to (2,4-dichlorophenoxy)acetic acid	2-(2,4-dichlorophenoxy)acetic acid exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001214	exposure to bromacil	http://purl.obolibrary.org/obo/Wikidata_Q21173315	Bromacil exposure	hasExactSynonym	label	bromacil exposure	Bromacil exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001219	exposure to gamma-hexachlorocyclohexane	http://purl.obolibrary.org/obo/Wikidata_Q21174819	Lindane exposure	hasRelatedSynonym	label	exposure to Lindane	Lindane exposure	36.12499999999999	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001220	exposure to 2-nitrotoluene	http://purl.obolibrary.org/obo/Wikidata_Q21175010	2-nitrotoluene exposure	hasExactSynonym	label	2-nitrotoluene exposure	2-nitrotoluene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001250	exposure to chlordane	http://purl.obolibrary.org/obo/Wikidata_Q21173547	Chlordane exposure	hasExactSynonym	label	chlordane exposure	Chlordane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001251	exposure to chlorpyrifos	http://purl.obolibrary.org/obo/Wikidata_Q21173575	Chlorpyrifos exposure	hasExactSynonym	label	chlorpyrifos exposure	Chlorpyrifos exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001254	exposure to diazinon	http://purl.obolibrary.org/obo/Wikidata_Q21174140	Diazinon exposure	hasExactSynonym	label	diazinon exposure	Diazinon exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001255	exposure to dibutyl phthalate	http://purl.obolibrary.org/obo/Wikidata_Q21174150	Dibutyl phthalate exposure	hasExactSynonym	label	dibutyl phthalate exposure	Dibutyl phthalate exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001258	exposure to heptachlor	http://purl.obolibrary.org/obo/Wikidata_Q21174631	Heptachlor exposure	hasExactSynonym	label	heptachlor exposure	Heptachlor exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001259	exposure to metribuzin	http://purl.obolibrary.org/obo/Wikidata_Q21174930	metribuzin exposure	hasExactSynonym	label	metribuzin exposure	metribuzin exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001292	exposure to ethion	http://purl.obolibrary.org/obo/Wikidata_Q21174259	Ethion exposure	hasExactSynonym	label	ethion exposure	Ethion exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001293	exposure to parathion-methyl	http://purl.obolibrary.org/obo/Wikidata_Q21174927	parathion-methyl exposure	hasExactSynonym	label	parathion-methyl exposure	parathion-methyl exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001338	exposure to endosulfan	http://purl.obolibrary.org/obo/Wikidata_Q21174248	Endosulfan exposure	hasExactSynonym	label	endosulfan exposure	Endosulfan exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001341	exposure to trichlorofluoromethane	http://purl.obolibrary.org/obo/Wikidata_Q21174323	Trichlorofluoromethane exposure	hasExactSynonym	label	trichlorofluoromethane exposure	Trichlorofluoromethane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001388	exposure to methomyl	http://purl.obolibrary.org/obo/Wikidata_Q21174887	Methomyl exposure	hasExactSynonym	label	methomyl exposure	Methomyl exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001408	exposure to toxaphene	http://purl.obolibrary.org/obo/Wikidata_Q21173549	Toxaphene exposure	hasExactSynonym	label	toxaphene exposure	Toxaphene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001529	exposure to antimony(0)	http://purl.obolibrary.org/obo/Wikidata_Q21167816	antimony exposure	hasRelatedSynonym	label	exposure to antimony	antimony exposure	36.12499999999999	1.0	0.5	2	0.286422200198216	3
http://purl.obolibrary.org/obo/ECTO_0001533	exposure to 1,1,1-trichloroethane	http://purl.obolibrary.org/obo/Wikidata_Q21174904	1,1,1-Trichloroethane exposure	hasExactSynonym	label	1,1,1-trichloroethane exposure	1,1,1-Trichloroethane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001534	exposure to 1,1,2,2-tetrachloroethane	http://purl.obolibrary.org/obo/Wikidata_Q21175345	1,1,1,2-tetrachloroethane exposure	label	label	exposure to 1,1,2,2-tetrachloroethane	1,1,1,2-tetrachloroethane exposure	72.24999999999999	1.0	1.0	1	0.19829250167972054	4
http://purl.obolibrary.org/obo/ECTO_0001534	exposure to 1,1,2,2-tetrachloroethane	http://purl.obolibrary.org/obo/Wikidata_Q21175346	1,1,2,2-tetrachloroethane exposure	hasExactSynonym	label	1,1,2,2-tetrachloroethane exposure	1,1,2,2-tetrachloroethane exposure	90.0	1.0	1.0	0	0.30769157718049095	4
http://purl.obolibrary.org/obo/ECTO_0001535	exposure to 1,1,2-trichloroethane	http://purl.obolibrary.org/obo/Wikidata_Q21175383	1,1,2-Trichloroethane exposure	hasExactSynonym	label	1,1,2-trichloroethane exposure	1,1,2-Trichloroethane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001536	exposure to 1,1-Dichloroethane	http://purl.obolibrary.org/obo/Wikidata_Q21174161	1,1-Dichloroethane exposure	hasExactSynonym	label	1,1-Dichloroethane exposure	1,1-Dichloroethane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001537	exposure to 1,1-dichloroethene	http://purl.obolibrary.org/obo/Wikidata_Q21175416	1,1-Dichloroethene exposure	hasExactSynonym	label	1,1-dichloroethene exposure	1,1-Dichloroethene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001538	exposure to 1,2-Dibromo-3-chloropropane	http://purl.obolibrary.org/obo/Wikidata_Q21174147	1,2-Dibromo-3-chloropropane exposure	hasExactSynonym	label	1,2-Dibromo-3-chloropropane exposure	1,2-Dibromo-3-chloropropane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001539	exposure to 1,2-dichlorobenzene	http://purl.obolibrary.org/obo/Wikidata_Q21174153	1,2-Dichlorobenzene exposure	hasExactSynonym	label	1,2-dichlorobenzene exposure	1,2-Dichlorobenzene exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001543	exposure to 1,2-Dichloropropane	http://purl.obolibrary.org/obo/Wikidata_Q21175082	1,2-dichloropropane exposure	hasExactSynonym	label	1,2-Dichloropropane exposure	1,2-dichloropropane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001546	exposure to hexachloroethane	http://purl.obolibrary.org/obo/Wikidata_Q21174644	Hexachloroethane exposure	hasExactSynonym	label	hexachloroethane exposure	Hexachloroethane exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001563	exposure to antimony	http://purl.obolibrary.org/obo/Wikidata_Q21167816	antimony exposure	hasExactSynonym	label	antimony exposure	antimony exposure	90.0	1.0	0.3333333333333333	0	0.7135777998017839	3
http://purl.obolibrary.org/obo/ECTO_0001565	exposure to beryllium	http://purl.obolibrary.org/obo/Wikidata_Q4896104	Beryllium poisoning	label	label	exposure to beryllium	Beryllium poisoning	72.24999999999999	1.0	1.0	0	0.6666666666666667	3
http://purl.obolibrary.org/obo/ECTO_0001567	exposure to cobalt	http://purl.obolibrary.org/obo/Wikidata_Q5138720	cobalt poisoning	label	label	exposure to cobalt	cobalt poisoning	72.24999999999999	1.0	1.0	0	0.4	4
http://purl.obolibrary.org/obo/ECTO_0001568	exposure to copper	http://purl.obolibrary.org/obo/Wikidata_Q21174096	copper exposure	hasExactSynonym	label	copper exposure	copper exposure	90.0	0.3333333333333333	1.0	0	0.5546995377503852	3
http://purl.obolibrary.org/obo/ECTO_0001569	exposure to lead	http://purl.obolibrary.org/obo/Wikidata_Q110315	lead poisoning	label	label	exposure to lead	lead poisoning	72.24999999999999	1.0	0.25	0	0.4	4
http://purl.obolibrary.org/obo/ECTO_0001570	exposure to manganese	http://purl.obolibrary.org/obo/Wikidata_Q21174827	manganese exposure	hasExactSynonym	label	manganese exposure	manganese exposure	90.0	1.0	0.5	0	0.4536862003780719	4
http://purl.obolibrary.org/obo/ECTO_0001571	exposure to mercury	http://purl.obolibrary.org/obo/Wikidata_Q408089	mercury poisoning	label	label	exposure to mercury	mercury poisoning	72.24999999999999	0.5	1.0	0	0.5	3
http://purl.obolibrary.org/obo/ECTO_0001572	exposure to molybdenum	http://purl.obolibrary.org/obo/Wikidata_Q21174934	molybdenum exposure	hasExactSynonym	label	molybdenum exposure	molybdenum exposure	90.0	1.0	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001573	exposure to platinum	http://purl.obolibrary.org/obo/Wikidata_Q21175066	platinum exposure	hasExactSynonym	label	platinum exposure	platinum exposure	90.0	1.0	1.0	0	0.5546995377503852	3
http://purl.obolibrary.org/obo/ECTO_0001574	exposure to selenium	http://purl.obolibrary.org/obo/Wikidata_Q21175297	selenium exposure	hasExactSynonym	label	selenium exposure	selenium exposure	90.0	1.0	0.25	0	0.5546995377503852	3
http://purl.obolibrary.org/obo/ECTO_0001576	exposure to tin	http://purl.obolibrary.org/obo/Wikidata_Q7807844	Tin poisoning	label	label	exposure to tin	Tin poisoning	72.24999999999999	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0001577	exposure to tungsten	http://purl.obolibrary.org/obo/Wikidata_Q21175400	tungsten exposure	hasExactSynonym	label	tungsten exposure	tungsten exposure	90.0	1.0	1.0	4	1.0	2
