CHEBI:22923 ! bromate salt
CHEBI:22926 ! bromohydrocarbon
CHEBI:22927 ! bromine atom
CHEBI:22928 ! bromine molecular entity
CHEBI:22929 ! bromoalkane
CHEBI:22931 ! bromobisphenol
CHEBI:22939 ! butanals
CHEBI:22944 ! butanediols
CHEBI:22958 ! butenedioic acid
CHEBI:22959 ! butenoic acid
CHEBI:22978 ! cadmium molecular entity
CHEBI:22984 ! calcium atom
CHEBI:22985 ! calcium molecular entity
CHEBI:23003 ! carbamate ester
CHEBI:23004 ! carbamoyl group
CHEBI:23007 ! carbohydrate-containing antibiotic
CHEBI:23014 ! carbon oxide
CHEBI:23016 ! carbonates
CHEBI:23019 ! carbonyl group
CHEBI:23042 ! carotene
CHEBI:23066 ! cephalosporin
CHEBI:23089 ! chelate-forming peptide
CHEBI:23114 ! chloride salt
CHEBI:23115 ! chlorohydrocarbon
CHEBI:23117 ! chlorine molecular entity
CHEBI:23123 ! chloroacetate
CHEBI:23128 ! chloroalkane
CHEBI:23130 ! chloroaniline
CHEBI:23132 ! chlorobenzenes
CHEBI:23134 ! chlorobenzoic acid
CHEBI:23135 ! chlorobenzophenone
CHEBI:23141 ! chloroethanol
CHEBI:23142 ! chloroethenes
CHEBI:23148 ! chloromethanes
CHEBI:23151 ! chlorophenoxyacetate anion
CHEBI:23152 ! chlorophenoxyacetic acid
CHEBI:23154 ! chlorophenylethane
CHEBI:23155 ! chlorophenylethylene
CHEBI:23156 ! chlorophenylmethane
CHEBI:23162 ! chloropropene
CHEBI:23213 ! choline ester
CHEBI:23217 ! cholines
CHEBI:23229 ! chromanol
CHEBI:23230 ! chromanes
CHEBI:23232 ! chromenes
CHEBI:23239 ! chromopeptide
CHEBI:23252 ! cinnamic acids
CHEBI:23341 ! cobamides
CHEBI:23377 ! copper molecular entity
CHEBI:23390 ! cobalt-corrinoid hexaamide
CHEBI:23403 ! coumarins
CHEBI:23423 ! pseudohalogen oxoacid
CHEBI:23424 ! cyanides
CHEBI:23437 ! cyanohydrin
CHEBI:23443 ! cyclic amide
CHEBI:23446 ! cyclic monoterpene ketone
CHEBI:23447 ! cyclic nucleotide
CHEBI:23449 ! cyclic peptide
CHEBI:23451 ! cyclitol
CHEBI:23482 ! cyclohexanones
CHEBI:23483 ! cyclohexenecarboxylic acid
CHEBI:23493 ! cyclopentanes
CHEBI:23500 ! cyclopropanecarboxylic acid
CHEBI:23509 ! cysteine derivative
CHEBI:23528 ! cytochalasin
CHEBI:23628 ! deoxyhexose
CHEBI:23636 ! deoxyribonucleoside
CHEBI:23639 ! deoxy sugar
CHEBI:23666 ! diamine
CHEBI:23677 ! diazole
CHEBI:23690 ! dicarboxylic acid amide
CHEBI:23702 ! dichlorophenol
CHEBI:23765 ! quinolone
CHEBI:23778 ! dihydroxybenzoic acid
CHEBI:237958 ! ({[(2R,3S,4R,5R)-3,4-dihydroxy-5-(9H-purin-9-yl)oxolan-2-yl]methyl phosphonato}oxy)(phosphonatooxy)phosphinate
CHEBI:23824 ! diol
CHEBI:23825 ! dibenzodioxine
CHEBI:23843 ! disaccharide phosphate
CHEBI:23849 ! diterpenoid
CHEBI:23853 ! dithiol
CHEBI:23870 ! dodecyl group
CHEBI:23872 ! dodecyl sulfate
CHEBI:23897 ! ecdysteroid
CHEBI:23899 ! icosanoid
CHEBI:23905 ! monoatomic anion
CHEBI:23906 ! monoatomic cation
CHEBI:23924 ! enzyme inhibitor
CHEBI:23955 ! erythronolide
CHEBI:23966 ! estrane
CHEBI:23976 ! ethanediol
CHEBI:23981 ! ethanolamines
CHEBI:23990 ! ethyl ester
CHEBI:23996 ! ethyl sulfide
CHEBI:24031 ! ferulic acids
CHEBI:24043 ! flavones
CHEBI:24059 ! fluorenes
CHEBI:24062 ! fluorine molecular entity
CHEBI:24067 ! fluoroalkane
CHEBI:24079 ! formamides
CHEBI:24129 ! furans
CHEBI:24156 ! galactosamine
CHEBI:24268 ! glucooligosaccharide
CHEBI:24271 ! glucosamines
CHEBI:24315 ! glutamic acid derivative
CHEBI:24318 ! glutamine family amino acid
CHEBI:24373 ! glycine derivative
CHEBI:24384 ! glycogens
CHEBI:24396 ! glycopeptide
CHEBI:24405 ! glycosylglucose
CHEBI:24407 ! glycosyl glycoside
CHEBI:24433 ! group
CHEBI:24436 ! guanidines
CHEBI:24469 ! haloalkane
CHEBI:24470 ! haloamino acid
CHEBI:24471 ! halogen molecular entity
CHEBI:24472 ! halohydrocarbon
CHEBI:24473 ! halogen
CHEBI:24531 ! heterocyclic antibiotic
CHEBI:24532 ! organic heterocyclic compound
CHEBI:24533 ! heterodetic cyclic peptide
CHEBI:24536 ! hexachlorocyclohexane
CHEBI:24548 ! hexadecenoic acid
CHEBI:24580 ! hexenoic acid
CHEBI:24583 ! hexitol
CHEBI:24586 ! hexosamine
CHEBI:24628 ! imidazolidine-2,4-dione
CHEBI:24631 ! hydrazines
CHEBI:24646 ! hydroquinones
CHEBI:24648 ! hydroxamic acid anion
CHEBI:24650 ! hydroxamic acid
CHEBI:24651 ! hydroxides
CHEBI:24654 ! hydroxy fatty acid
CHEBI:24662 ! hydroxy-amino acid
CHEBI:24663 ! hydroxy-5beta-cholanic acid
CHEBI:24669 ! hydroxy carboxylic acid
CHEBI:24675 ! hydroxybenzoate
CHEBI:24676 ! hydroxybenzoic acid
CHEBI:24677 ! hydroxybenzophenone
CHEBI:24681 ! hydroxybiphenyls
CHEBI:24688 ! monohydroxycinnamic acid
CHEBI:24689 ! hydroxycinnamic acid
CHEBI:24697 ! hydroxyflavanone
CHEBI:24698 ! hydroxyflavone
CHEBI:24727 ! hydroxynaphthalene
CHEBI:24730 ! hydroxynitrile
CHEBI:24734 ! hydroxyphenylalanine
CHEBI:24751 ! hydroxytoluene
CHEBI:24757 ! hypochlorous acid
CHEBI:24780 ! imidazoles
CHEBI:24782 ! imide
CHEBI:24783 ! imine
CHEBI:24803 ! indole-3-acetic acids
CHEBI:24810 ! indol-3-yl carboxylic acid
CHEBI:24828 ! indoles
CHEBI:24829 ! indolones
CHEBI:24833 ! oxoacid
CHEBI:24835 ! inorganic molecular entity
CHEBI:24836 ! inorganic oxide
CHEBI:24837 ! inorganic peroxide
CHEBI:24838 ! inorganic phosphate
CHEBI:24839 ! inorganic salt
CHEBI:24840 ! inorganic sulfate salt
CHEBI:24860 ! iodine molecular entity
CHEBI:24862 ! iodoamino acid
CHEBI:24863 ! iodophenol
CHEBI:24864 ! iodothyronine
CHEBI:24867 ! monoatomic ion
CHEBI:24868 ! organic salt
CHEBI:24873 ! iron molecular entity
CHEBI:24874 ! iron ionophore
CHEBI:24897 ! isoindoles
CHEBI:24913 ! isoprenoid
CHEBI:24928 ! isothiocyanic acid
CHEBI:24960 ! ketoaldehyde
CHEBI:24961 ! ketoaldonate
CHEBI:24963 ! ketoaldonic acid
CHEBI:24973 ! ketohexose
CHEBI:24978 ! ketose
CHEBI:24995 ! lactam
CHEBI:24996 ! lactate
CHEBI:25000 ! lactone
CHEBI:25022 ! leucomycin
CHEBI:25036 ! lignan
CHEBI:25094 ! lysine
CHEBI:25105 ! macrolide antibiotic
CHEBI:25106 ! macrolide
CHEBI:25107 ! magnesium atom
CHEBI:25108 ! magnesium molecular entity
CHEBI:25154 ! manganese molecular entity
CHEBI:25185 ! menaquinones
CHEBI:25189 ! 1,4-dimercaptobutane-2,3-diol
CHEBI:25195 ! mercury atom
CHEBI:25196 ! mercury molecular entity
CHEBI:25218 ! methacrylate
CHEBI:25222 ! methanediols
CHEBI:25223 ! methanesulfonate ester
CHEBI:25224 ! methanesulfonate
CHEBI:25235 ! monomethoxybenzene
CHEBI:25238 ! methoxybenzoic acid
CHEBI:25248 ! methyl ester
CHEBI:25253 ! methyl halides
CHEBI:25274 ! methylamines
CHEBI:25275 ! methylaniline
CHEBI:25280 ! methylbenzoic acid
CHEBI:25340 ! methylpyridines
CHEBI:25348 ! methylxanthine
CHEBI:25362 ! elemental molecule
CHEBI:25367 ! molecule
CHEBI:25370 ! molybdenum molecular entity
CHEBI:25375 ! monoamine molecular messenger
CHEBI:25381 ! monoalkyl phosphate
CHEBI:25384 ! monocarboxylic acid
CHEBI:25388 ! monohydroxybenzoate
CHEBI:25389 ! monohydroxybenzoic acid
CHEBI:25392 ! naphthols
CHEBI:25408 ! monoterpene ketone
CHEBI:25409 ! monoterpenoid
CHEBI:25413 ! monounsaturated fatty acid
CHEBI:25414 ! monoatomic monocation
CHEBI:25418 ! morphinane alkaloid
CHEBI:25430 ! monoatomic polycation
CHEBI:25480 ! naphthohydroquinone antibiotic
CHEBI:25481 ! naphthoquinone
CHEBI:25495 ! neohesperidoside
CHEBI:25529 ! pyridinecarboxamide
CHEBI:25548 ! nitrilotriacetate(3-)
CHEBI:25549 ! nitrites
CHEBI:25550 ! nitroaniline
CHEBI:25555 ! nitrogen atom
CHEBI:25558 ! organonitrogen heterocyclic antibiotic
CHEBI:25562 ! nitrophenol
CHEBI:25566 ! nitrotoluene
CHEBI:25567 ! nitrous acid
CHEBI:25585 ! nonmetal atom
CHEBI:25608 ! nucleoside phosphate
CHEBI:25626 ! octadecadienoate
CHEBI:25627 ! octadecadienoic acid
CHEBI:25634 ! octadecenoic acid
CHEBI:25646 ! octanoate
CHEBI:25676 ! oligopeptide
CHEBI:25693 ! organic heteromonocyclic compound
CHEBI:25696 ! organic anion
CHEBI:25701 ! organic oxide
CHEBI:25703 ! organic phosphate
CHEBI:25704 ! organic sulfate
CHEBI:25705 ! organochlorine insecticide
CHEBI:25706 ! organomercury compound
CHEBI:25707 ! organometallic compound
CHEBI:25708 ! organophosphate insecticide
CHEBI:2571 ! aliphatic alcohol
CHEBI:25711 ! organophosphorus insecticide
CHEBI:25713 ! organosilicon compound
CHEBI:25715 ! organothiophosphate insecticide
CHEBI:25716 ! organothiophosphorus compound
CHEBI:25741 ! oxide
CHEBI:25750 ! oxime
CHEBI:25754 ! oxo carboxylic acid
CHEBI:2580 ! unsaturated fatty acid anion
CHEBI:25805 ! oxygen atom
CHEBI:25810 ! oxopurine
CHEBI:25883 ! pentahydroxyflavone
CHEBI:25892 ! pentanone
CHEBI:25900 ! aldopentose phosphate
CHEBI:25901 ! pentose
CHEBI:25903 ! peptide antibiotic
CHEBI:25961 ! phenanthrenes
CHEBI:25985 ! phenylalanine derivative
CHEBI:25990 ! phenylethanolamines
CHEBI:25996 ! phenylhydrazines
CHEBI:26043 ! phosphinic ester
CHEBI:26045 ! phosphite ion
CHEBI:26066 ! phosphonate
CHEBI:26069 ! phosphonic acids
CHEBI:26079 ! phosphoric acid derivative
CHEBI:26094 ! benzenedicarboxylic acid
CHEBI:26106 ! phylloquinones
CHEBI:26124 ! phytosteroid
CHEBI:26127 ! phytylnaphthoquinone
CHEBI:26144 ! piperazines
CHEBI:26151 ! piperidines
CHEBI:26155 ! plant growth regulator
CHEBI:26167 ! polar amino acid
CHEBI:26188 ! polyketide
CHEBI:26191 ! polyol
CHEBI:26195 ! polyphenol
CHEBI:26199 ! polyprenol
CHEBI:26208 ! polyunsaturated fatty acid
CHEBI:26216 ! potassium atom
CHEBI:26217 ! potassium molecular entity
CHEBI:26218 ! potassium salt
CHEBI:26244 ! prenols
CHEBI:26254 ! prenylnaphthoquinone
CHEBI:26255 ! prenylquinone
CHEBI:26273 ! proline derivative
CHEBI:26282 ! propanals
CHEBI:26292 ! propanone
CHEBI:26300 ! propenol
CHEBI:26313 ! propynol
CHEBI:2634 ! amidine
CHEBI:26347 ! prostanoid
CHEBI:26373 ! pteridines
CHEBI:26375 ! pterins
CHEBI:26385 ! purine alkaloid
CHEBI:26386 ! purine nucleobase
CHEBI:26392 ! purine nucleoside monophosphate
CHEBI:26393 ! purine nucleoside triphosphate
CHEBI:26394 ! purine nucleoside
CHEBI:26395 ! purine nucleotide
CHEBI:26397 ! purine ribonucleoside monophosphate
CHEBI:26398 ! purine ribonucleoside triphosphate
CHEBI:26399 ! purine ribonucleoside
CHEBI:26400 ! purine ribonucleotide
CHEBI:26410 ! pyrazoles
CHEBI:26414 ! pyridazinone
CHEBI:26416 ! pyridine alkaloid
CHEBI:26420 ! pyridinemonocarboxylic acid
CHEBI:26421 ! pyridines
CHEBI:26432 ! pyrimidine nucleobase
CHEBI:26440 ! pyrimidine nucleoside
CHEBI:26455 ! pyrroles
CHEBI:26456 ! pyrrolidine alkaloid
CHEBI:26463 ! pyruvate family amino acid
CHEBI:26469 ! quaternary nitrogen compound
CHEBI:26508 ! quinoline N-oxide
CHEBI:26509 ! quinoline alkaloid
CHEBI:26512 ! quinolinemonocarboxylic acid
CHEBI:26513 ! quinolines
CHEBI:26519 ! radical
CHEBI:26534 ! retinals
CHEBI:26556 ! 1-ribosylimidazolecarboxamide
CHEBI:26558 ! ribonucleoside monophosphate
CHEBI:26561 ! ribonucleotide
CHEBI:26562 ! ribose phosphate
CHEBI:26588 ! 1,3,5-triazines
CHEBI:26596 ! salicylates
CHEBI:26606 ! sapogenin
CHEBI:26607 ! saturated fatty acid
CHEBI:26628 ! selenium molecular entity
CHEBI:26645 ! semiochemical
CHEBI:26650 ! serine family amino acid
CHEBI:26658 ! sesquiterpenoid
CHEBI:26666 ! short-chain fatty acid
CHEBI:26677 ! silicon molecular entity
CHEBI:26706 ! sn-glycerol 3-phosphates
CHEBI:26707 ! glycerol phosphate
CHEBI:26708 ! sodium atom
CHEBI:26712 ! sodium molecular entity
CHEBI:26714 ! sodium salt
CHEBI:26745 ! spirostan
CHEBI:26766 ! steroid lactone
CHEBI:26799 ! styrenes
CHEBI:26816 ! carbohydrate phosphate
CHEBI:26819 ! sulfuric ester
CHEBI:26822 ! sulfide
CHEBI:26823 ! sulfites
CHEBI:26830 ! sulfonium compound
CHEBI:26833 ! sulfur atom
CHEBI:26834 ! sulfur-containing amino acid
CHEBI:26835 ! sulfur molecular entity
CHEBI:26872 ! terpene ketone
CHEBI:26873 ! terpenoid
CHEBI:26878 ! tertiary alcohol
CHEBI:26888 ! tetrachlorobenzene
CHEBI:26895 ! tetracyclines
CHEBI:26907 ! tetrahydrofolic acid
CHEBI:26912 ! oxolanes
CHEBI:26921 ! tetrahydropyridine
CHEBI:26932 ! tetrapyrrole
CHEBI:26952 ! thioacetic acid
CHEBI:26959 ! thiocarboxylic ester
CHEBI:26961 ! thiophenes
CHEBI:26979 ! organic heterotricyclic compound
CHEBI:27007 ! tin atom
CHEBI:27008 ! tin molecular entity
CHEBI:27013 ! tocopherol
CHEBI:27021 ! toluate
CHEBI:27024 ! toluenes
CHEBI:27081 ! transition element atom
CHEBI:27084 ! trehalose phosphate
CHEBI:27092 ! tricarboxylic acid trianion
CHEBI:27093 ! tricarboxylic acid
CHEBI:27096 ! trichlorobenzene
CHEBI:27102 ! trichlorophenol
CHEBI:27134 ! trimethylxanthine
CHEBI:27136 ! triol
CHEBI:27150 ! trisaccharide
CHEBI:27153 ! monoatomic trication
CHEBI:27162 ! tryptamines
CHEBI:27171 ! organic heterobicyclic compound
CHEBI:27177 ! L-tyrosine derivative
CHEBI:27207 ! univalent carboacyl group
CHEBI:27208 ! unsaturated fatty acid
CHEBI:27214 ! uranium atom
CHEBI:27266 ! valine
CHEBI:27267 ! valine derivative
CHEBI:27273 ! vanadic acid
CHEBI:27283 ! very long-chain fatty acid
CHEBI:27358 ! yohimban alkaloid
CHEBI:27364 ! zinc molecular entity
CHEBI:27369 ! zwitterion
CHEBI:27376 ! methanesulfonic acid
CHEBI:27405 ! streptidine
CHEBI:27418 ! 1,4-naphthoquinone
CHEBI:27477 ! D-valine
CHEBI:27532 ! L-cysteine thioether
CHEBI:27563 ! arsenic atom
CHEBI:27568 ! selenium atom
CHEBI:27573 ! silicon atom
CHEBI:27577 ! phosphoramidate ester
CHEBI:27594 ! carbon atom
CHEBI:27612 ! hydantoin
CHEBI:27659 ! 2-oxo aldehyde
CHEBI:27689 ! decanoate
CHEBI:27698 ! vanadium atom
CHEBI:27726 ! 6-chloro-1,3,5-triazine-2,4-diamine
CHEBI:27822 ! 2-aminobenzimidazole
CHEBI:27933 ! beta-lactam antibiotic
CHEBI:27977 ! erythronolide B
CHEBI:27991 ! benzonitrile
CHEBI:27998 ! tungsten atom
CHEBI:28024 ! cyanic acid
CHEBI:28073 ! chromium atom
CHEBI:28300 ! glutamine
CHEBI:28358 ! rac-lactic acid
CHEBI:28383 ! alpha,omega-dicarboxylic acid
CHEBI:28479 ! D-tyrosine
CHEBI:28484 ! isovaleric acid
CHEBI:28591 ! guaiacol
CHEBI:28616 ! carbamic acid
CHEBI:28659 ! phosphorus atom
CHEBI:28685 ! molybdenum atom
CHEBI:28694 ! copper atom
CHEBI:28763 ! 4,4'-dichlorodiphenylmethane
CHEBI:28795 ! m-toluate
CHEBI:28796 ! fructan
CHEBI:28802 ! flavonols
CHEBI:28829 ! aminophenol
CHEBI:28837 ! octanoic acid
CHEBI:28863 ! flavanones
CHEBI:28866 ! lignoceric acid
CHEBI:28868 ! fatty acid anion
CHEBI:28869 ! menadione
CHEBI:28875 ! tetradecanoic acid
CHEBI:28884 ! N-phenylacetamide
CHEBI:28963 ! amino sugar
CHEBI:28965 ! dicarboxylic acid dianion
CHEBI:28976 ! carbonic acid
CHEBI:29019 ! nonanoic acid
CHEBI:29067 ! carboxylic acid anion
CHEBI:29069 ! phthalic acid
CHEBI:29075 ! mononucleotide
CHEBI:29084 ! (2->1)-beta-D-fructan
CHEBI:29101 ! sodium(1+)
CHEBI:29108 ! calcium(2+)
CHEBI:29192 ! hydrogenperoxide(1-)
CHEBI:29195 ! cyanate
CHEBI:29200 ! thiocyanic acid
CHEBI:29202 ! isocyanic acid
CHEBI:29213 ! sulfinic acid
CHEBI:29214 ! sulfonic acid
CHEBI:29221 ! perchloric acid
CHEBI:29223 ! bromate
CHEBI:29242 ! arsenite(1-)
CHEBI:29243 ! arsenite(2-)
CHEBI:29256 ! thiol
CHEBI:29258 ! dihydrogenphosphite
CHEBI:29259 ! hydrogenphosphite
CHEBI:29277 ! dinitride(2-)
CHEBI:29278 ! dinitride(4-)
CHEBI:29281 ! alkyl sulfate
CHEBI:29287 ! gold atom
CHEBI:29337 ! azanide
CHEBI:29340 ! hydridonitrate(2-)
CHEBI:29347 ! monocarboxylic acid amide
CHEBI:29348 ! fatty amide
CHEBI:29360 ! methanediide
CHEBI:29369 ! peroxy group
CHEBI:29412 ! oxonium
CHEBI:29438 ! methanide
CHEBI:29449 ! hydrogen azide
CHEBI:29534 ! avermectin B1a
CHEBI:29537 ! avermectin B1b
CHEBI:29700 ! tylactone
CHEBI:29749 ! ferulate
CHEBI:29754 ! arsonate(2-)
CHEBI:29755 ! arsanide
CHEBI:29785 ! nitro group
CHEBI:29792 ! hydroperoxy group
CHEBI:29793 ! hydridodioxygen(1+)
CHEBI:29805 ! glycolate
CHEBI:29822 ! sulfinyl group
CHEBI:29840 ! arsinic acid
CHEBI:29846 ! arsinate
CHEBI:29850 ! arsonic acid
CHEBI:29917 ! thiol group
CHEBI:29919 ! hydrosulfide
CHEBI:29922 ! sulfo group
CHEBI:29938 ! phosphanide
CHEBI:29985 ! L-glutamate(1-)
CHEBI:29986 ! D-glutamate(1-)
CHEBI:29987 ! glutamate(2-)
CHEBI:29989 ! D-glutamate(2-)
CHEBI:29990 ! D-aspartate(1-)
