left	left_label	right	right_label	left_match_type	right_match_type	left_match_val	right_match_val	score	left_simscore	right_simscore	reciprocal_score	conditional_pr_equiv	equiv_clique_size
http://purl.obolibrary.org/obo/ECTO_0000120	exposure to lipid hydroperoxide	GO:0006982	response to lipid hydroperoxide	label	label	exposure to lipid hydroperoxide	response to lipid hydroperoxide	72.24999999999999	0.6666666666666666	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000121	exposure to water	GO:0009415	response to water	label	label	exposure to water	response to water	72.24999999999999	1.0	0.42857142857142855	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000122	exposure to photon	GO:0009416	response to light stimulus	hasRelatedSynonym	label	exposure to Light	response to light stimulus	36.12499999999999	1.0	0.25	2	0.5	4
http://purl.obolibrary.org/obo/ECTO_0000122	exposure to photon	GO:0010332	response to gamma radiation	hasRelatedSynonym	label	exposure to gamma	response to gamma radiation	36.12499999999999	0.3333333333333333	1.0	0	0.16666666666666669	4
http://purl.obolibrary.org/obo/ECTO_0000123	exposure to ethene	GO:0009723	response to ethylene	hasExactSynonym	hasExactSynonym	ethene exposure	response to ethene stimulus	65.02499999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000124	exposure to 2-cis-abscisic acid	GO:0009737	response to abscisic acid	hasRelatedSynonym	hasExactSynonym	exposure to abscisic acid	response to abscisic acid stimulus	36.12499999999999	0.5555555555555556	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000125	exposure to gibberellin	GO:0009739	response to gibberellin	label	label	exposure to gibberellin	response to gibberellin	72.24999999999999	0.7142857142857143	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000126	exposure to brassinosteroid	GO:0009741	response to brassinosteroid	label	label	exposure to brassinosteroid	response to brassinosteroid	72.24999999999999	1.0	0.5	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000127	exposure to carbohydrate	GO:0009743	response to carbohydrate	label	label	exposure to carbohydrate	response to carbohydrate	72.24999999999999	1.0	0.85	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000128	exposure to sucrose	GO:0009744	response to sucrose	label	label	exposure to sucrose	response to sucrose	72.24999999999999	0.7142857142857143	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000129	exposure to hexose	GO:0009746	response to hexose	label	label	exposure to hexose	response to hexose	72.24999999999999	0.8	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000130	exposure to glucose	GO:0009749	response to glucose	label	label	exposure to glucose	response to glucose	72.24999999999999	1.0	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000131	exposure to fructose	GO:0009750	response to fructose	label	label	exposure to fructose	response to fructose	72.24999999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000132	exposure to salicylic acid	GO:0009751	response to salicylic acid	label	label	exposure to salicylic acid	response to salicylic acid	61.928571428571416	0.5714285714285714	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000133	exposure to jasmonic acid	GO:0009753	response to jasmonic acid	label	label	exposure to jasmonic acid	response to jasmonic acid	72.24999999999999	0.6666666666666666	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000134	exposure to 1-aminocyclopropanecarboxylic acid	GO:0009961	response to 1-aminocyclopropane-1-carboxylic acid	hasRelatedSynonym	label	exposure to 1-Aminocyclopropane-1-carboxylic acid	response to 1-aminocyclopropane-1-carboxylic acid	36.12499999999999	1.0	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000136	exposure to acetate	GO:0010034	response to acetate	label	label	exposure to acetate	response to acetate	72.24999999999999	1.0	0.6	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000138	exposure to boron	GO:0010036	response to boron-containing substance	hasExactSynonym	hasExactSynonym	boron exposure	response to boron	65.02499999999999	1.0	0.6666666666666666	0	0.6694214876033059	3
http://purl.obolibrary.org/obo/ECTO_0000139	exposure to carbon dioxide	GO:0010037	response to carbon dioxide	label	label	exposure to carbon dioxide	response to carbon dioxide	60.68999999999998	0.6	0.6	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000140	exposure to metal cation	GO:0010038	response to metal ion	label	label	exposure to metal cation	response to metal ion	72.24999999999999	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000141	exposure to iron cation	GO:0010039	response to iron ion	label	label	exposure to iron cation	response to iron ion	72.24999999999999	1.0	0.8333333333333334	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000142	exposure to iron(2+)	GO:0010040	response to iron(II) ion	label	label	exposure to iron(2+)	response to iron(II) ion	72.24999999999999	1.0	0.8	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000143	exposure to iron(3+)	GO:0010041	response to iron(III) ion	label	label	exposure to iron(3+)	response to iron(III) ion	72.24999999999999	0.8	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000144	exposure to manganese cation	GO:0010042	response to manganese ion	label	label	exposure to manganese cation	response to manganese ion	67.73437499999999	0.75	0.75	0	0.42857142857142866	4
http://purl.obolibrary.org/obo/ECTO_0000145	exposure to zinc cation	GO:0010043	response to zinc ion	label	label	exposure to zinc cation	response to zinc ion	67.73437499999999	0.75	0.75	0	0.42857142857142866	4
http://purl.obolibrary.org/obo/ECTO_0000146	exposure to aluminium cation	GO:0010044	response to aluminum ion	hasExactSynonym	hasExactSynonym	aluminium cation exposure	response to aluminium ion	65.02499999999999	1.0	0.75	0	0.6428571428571429	3
http://purl.obolibrary.org/obo/ECTO_0000147	exposure to nickel cation	GO:0010045	response to nickel cation	label	label	exposure to nickel cation	response to nickel cation	72.24999999999999	0.75	1.0	0	0.5217391304347826	4
http://purl.obolibrary.org/obo/ECTO_0000148	exposure to chlorate	GO:0010157	response to chlorate	label	label	exposure to chlorate	response to chlorate	72.24999999999999	1.0	0.6	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000149	exposure to caesium molecular entity	GO:0010164	response to cesium ion	hasRelatedSynonym	hasExactSynonym	exposure to cesium compounds	response to cesium	36.12499999999999	0.5	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000150	exposure to nitrate	GO:0010167	response to nitrate	label	label	exposure to nitrate	response to nitrate	72.24999999999999	1.0	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000151	exposure to ozone	GO:0010193	response to ozone	label	label	exposure to ozone	response to ozone	64.2222222222222	0.6666666666666666	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000152	exposure to chitin	GO:0010200	response to chitin	label	label	exposure to chitin	response to chitin	68.8095238095238	0.7142857142857143	0.8333333333333334	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000153	exposure to lithium(1+)	GO:0010226	response to lithium ion	hasRelatedSynonym	label	exposure to lithium cation	response to lithium ion	36.12499999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000154	exposure to proline	GO:0010238	response to proline	label	label	exposure to proline	response to proline	72.24999999999999	0.7777777777777778	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000155	exposure to organonitrogen compound	GO:0010243	response to organonitrogen compound	label	label	exposure to organonitrogen compound	response to organonitrogen compound	72.24999999999999	1.0	0.968503937007874	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000156	exposure to thiamine(1+)	GO:0010266	response to vitamin B1	hasRelatedSynonym	hasExactSynonym	exposure to Thiamin	response to thiamin	33.11458333333333	0.75	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000157	exposure to selenium ion	GO:0010269	response to selenium ion	label	label	exposure to selenium ion	response to selenium ion	64.2222222222222	0.6666666666666666	0.6666666666666666	2	0.5	3
http://purl.obolibrary.org/obo/ECTO_0000158	exposure to silver cation	GO:0010272	response to silver ion	label	label	exposure to silver cation	response to silver ion	67.73437499999999	0.75	0.75	0	0.5056179775280899	4
http://purl.obolibrary.org/obo/ECTO_0000159	exposure to lead cation	GO:0010288	response to lead ion	label	label	exposure to lead cation	response to lead ion	67.73437499999999	0.75	0.75	0	0.4128440366972477	4
http://purl.obolibrary.org/obo/ECTO_0000160	exposure to trehalose	GO:0010353	response to trehalose	label	label	exposure to trehalose	response to trehalose	72.24999999999999	1.0	0.7142857142857143	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000161	exposure to sulfur dioxide	GO:0010477	response to sulfur dioxide	label	label	exposure to sulfur dioxide	response to sulfur dioxide	72.24999999999999	0.6	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000162	exposure to mannitol	GO:0010555	response to mannitol	label	label	exposure to mannitol	response to mannitol	72.24999999999999	0.6666666666666666	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000163	exposure to organic cyclic compound	GO:0014070	response to organic cyclic compound	label	label	exposure to organic cyclic compound	response to organic cyclic compound	72.22254011824323	0.9932432432432432	0.94375	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000164	exposure to cycloalkane	GO:0014071	response to cycloalkane	label	label	exposure to cycloalkane	response to cycloalkane	72.24999999999999	1.0	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000165	exposure to isoquinoline alkaloid	GO:0014072	response to isoquinoline alkaloid	label	label	exposure to isoquinoline alkaloid	response to isoquinoline alkaloid	72.24999999999999	1.0	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000166	exposure to tropane	GO:0014073	response to tropane	label	label	exposure to tropane	response to tropane	72.24999999999999	0.8571428571428571	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000168	exposure to amine	GO:0014075	response to amine	label	label	exposure to amine	response to amine	72.24999999999999	1.0	0.9	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000169	exposure to fluoxetine	GO:0014076	response to fluoxetine	label	label	exposure to fluoxetine	response to fluoxetine	63.57999999999999	0.8	0.4	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000170	exposure to caffeine	GO:0031000	response to caffeine	label	label	exposure to caffeine	response to caffeine	68.8095238095238	0.6666666666666666	0.8571428571428571	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000171	exposure to brefeldin A	GO:0031001	response to brefeldin A	label	label	exposure to brefeldin A	response to brefeldin A	72.24999999999999	0.7142857142857143	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000172	exposure to methotrexate	GO:0031427	response to methotrexate	label	label	exposure to methotrexate	response to methotrexate	66.22916666666666	0.6666666666666666	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000173	exposure to corticosteroid	GO:0031960	response to corticosteroid	label	label	exposure to corticosteroid	response to corticosteroid	72.24999999999999	0.8	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000174	exposure to cobalt cation	GO:0032025	response to cobalt ion	label	label	exposure to cobalt cation	response to cobalt ion	72.24999999999999	1.0	0.75	0	0.44444444444444453	4
http://purl.obolibrary.org/obo/ECTO_0000175	exposure to magnesium cation	GO:0032026	response to magnesium ion	label	label	exposure to magnesium cation	response to magnesium ion	72.24999999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000176	exposure to rhamnose	GO:0032149	response to rhamnose	label	label	exposure to rhamnose	response to rhamnose	72.24999999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000177	exposure to estradiol	GO:0032355	response to estradiol	label	label	exposure to estradiol	response to estradiol	72.24999999999999	0.5833333333333334	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000178	exposure to peptidoglycan	GO:0032494	response to peptidoglycan	label	label	exposure to peptidoglycan	response to peptidoglycan	72.24999999999999	1.0	0.7142857142857143	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000179	exposure to muramyl dipeptide	GO:0032495	response to muramyl dipeptide	label	label	exposure to muramyl dipeptide	response to muramyl dipeptide	69.66964285714285	0.8571428571428571	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000180	exposure to lipopolysaccharide	GO:0032496	response to lipopolysaccharide	label	label	exposure to lipopolysaccharide	response to lipopolysaccharide	72.24999999999999	1.0	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000181	exposure to retinoic acid	GO:0032526	response to retinoic acid	label	label	exposure to retinoic acid	response to retinoic acid	72.24999999999999	1.0	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000182	exposure to progesterone	GO:0032570	response to progesterone	label	label	exposure to progesterone	response to progesterone	70.64444444444443	0.8888888888888888	0.8	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000183	exposure to vitamin K	GO:0032571	response to vitamin K	label	label	exposure to vitamin K	response to vitamin K	60.208333333333314	0.3333333333333333	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000184	exposure to menaquinone	GO:0032572	response to menaquinone	label	label	exposure to menaquinone	response to menaquinone	72.24999999999999	0.6666666666666666	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000185	exposure to phylloquinone	GO:0032573	response to phylloquinone	label	label	exposure to phylloquinone	response to phylloquinone	64.2222222222222	0.6666666666666666	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000186	exposure to vitamin A	GO:0033273	response to vitamin	label	label	exposure to vitamin A	response to vitamin	48.449999999999996	0.17647058823529413	0.6	1	0.17226935312831393	5
http://purl.obolibrary.org/obo/ECTO_0000186	exposure to vitamin A	GO:0033189	response to vitamin A	label	label	exposure to vitamin A	response to vitamin A	66.05714285714284	0.5714285714285714	0.8	0	0.36196535878402253	5
http://purl.obolibrary.org/obo/ECTO_0000187	exposure to hydroperoxide	GO:0033194	response to hydroperoxide	label	label	exposure to hydroperoxide	response to hydroperoxide	72.24999999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000188	exposure to alkyl hydroperoxide	GO:0033195	response to alkyl hydroperoxide	label	label	exposure to alkyl hydroperoxide	response to alkyl hydroperoxide	72.24999999999999	1.0	0.7142857142857143	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000189	exposure to vitamin E	GO:0033197	response to vitamin E	label	label	exposure to vitamin E	response to vitamin E	66.89814814814814	0.5555555555555556	0.8333333333333334	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000190	exposure to ATP	GO:0033198	response to ATP	label	label	exposure to ATP	response to ATP	68.68209876543209	0.7777777777777778	0.7777777777777778	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000191	exposure to riboflavin	GO:0033274	response to vitamin B2	hasExactSynonym	hasExactSynonym	riboflavin exposure	response to riboflavin	59.60624999999999	0.6666666666666666	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000192	exposure to vitamin D	GO:0033280	response to vitamin D	label	label	exposure to vitamin D	response to vitamin D	67.08928571428571	0.5	0.8571428571428571	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000193	exposure to testosterone	GO:0033574	response to testosterone	label	label	exposure to testosterone	response to testosterone	72.24999999999999	0.5833333333333334	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000194	exposure to cobalamin	GO:0033590	response to cobalamin	label	label	exposure to cobalamin	response to cobalamin	64.2222222222222	0.6666666666666666	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000195	exposure to L-ascorbic acid	GO:0033591	response to L-ascorbic acid	label	label	exposure to L-ascorbic acid	response to L-ascorbic acid	65.02499999999999	0.75	0.6	0	0.5813953488372093	3
http://purl.obolibrary.org/obo/ECTO_0000196	exposure to hydroxyisoflavone	GO:0033594	response to hydroxyisoflavone	label	label	exposure to hydroxyisoflavone	response to hydroxyisoflavone	72.24999999999999	0.7777777777777778	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000197	exposure to genistein	GO:0033595	response to genistein	label	label	exposure to genistein	response to genistein	68.20804195804195	0.6923076923076923	0.8181818181818182	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000198	exposure to glucagon	GO:0033762	response to glucagon	label	label	exposure to glucagon	response to glucagon	72.24999999999999	0.8	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000199	exposure to methanol	GO:0033986	response to methanol	label	label	exposure to methanol	response to methanol	72.24999999999999	1.0	0.5714285714285714	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000200	exposure to lipid	GO:0033993	response to lipid	label	label	exposure to lipid	response to lipid	72.12594436813185	0.9107142857142857	0.9807692307692307	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000201	exposure to triglyceride	GO:0034014	response to triglyceride	label	label	exposure to triglyceride	response to triglyceride	72.24999999999999	1.0	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000202	exposure to silicon dioxide	GO:0034021	response to silicon dioxide	label	label	exposure to silicon dioxide	response to silicon dioxide	72.24999999999999	0.6	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000203	exposure to oleate	GO:0034201	response to oleic acid	hasExactSynonym	hasExactSynonym	oleate exposure	response to oleate	65.02499999999999	1.0	0.5714285714285714	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000204	exposure to monosaccharide	GO:0034284	response to monosaccharide	label	label	exposure to monosaccharide	response to monosaccharide	72.24999999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000205	exposure to disaccharide	GO:0034285	response to disaccharide	label	label	exposure to disaccharide	response to disaccharide	72.24999999999999	1.0	0.7777777777777778	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000206	exposure to maltose	GO:0034286	response to maltose	label	label	exposure to maltose	response to maltose	72.24999999999999	1.0	0.7142857142857143	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000207	exposure to carbon monoxide	GO:0034465	response to carbon monoxide	label	label	exposure to carbon monoxide	response to carbon monoxide	65.02499999999999	0.75	0.6	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000208	exposure to vitamin B6	GO:0034516	response to vitamin B6	label	label	exposure to vitamin B6	response to vitamin B6	66.22916666666666	0.75	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000209	exposure to prostaglandin	GO:0034694	response to prostaglandin	label	label	exposure to prostaglandin	response to prostaglandin	72.24999999999999	0.25	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000213	exposure to histamine	GO:0034776	response to histamine	label	label	exposure to histamine	response to histamine	72.24999999999999	1.0	0.8333333333333334	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000214	exposure to ecdysone	GO:0035075	response to ecdysone	label	label	exposure to ecdysone	response to ecdysone	70.06060606060605	0.8888888888888888	0.7272727272727273	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000215	exposure to nicotine	GO:0035094	response to nicotine	label	label	exposure to nicotine	response to nicotine	70.77551020408161	0.8571428571428571	0.8571428571428571	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000216	exposure to stilbenoid	GO:0035634	response to stilbenoid	label	label	exposure to stilbenoid	response to stilbenoid	72.24999999999999	0.6666666666666666	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000217	exposure to nitrogen dioxide	GO:0035713	response to nitrogen dioxide	label	label	exposure to nitrogen dioxide	response to nitrogen dioxide	72.24999999999999	1.0	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000218	exposure to potassium(1+)	GO:0035864	response to potassium ion	hasRelatedSynonym	hasExactSynonym	exposure to potassium cation	response to potassium	36.12499999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000219	exposure to trichostatin A	GO:0035983	response to trichostatin A	label	label	exposure to trichostatin A	response to trichostatin A	72.24999999999999	0.7777777777777778	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000220	exposure to amiloride	GO:0036253	response to amiloride	label	label	exposure to amiloride	response to amiloride	67.73437499999999	0.75	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000221	exposure to methylamine	GO:0036255	response to methylamine	label	label	exposure to methylamine	response to methylamine	72.24999999999999	0.8333333333333334	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000222	exposure to methylphenidate	GO:0036271	response to methylphenidate	label	label	exposure to methylphenidate	response to methylphenidate	54.187499999999986	0.25	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000223	exposure to gemcitabine	GO:0036272	response to gemcitabine	label	label	exposure to gemcitabine	response to gemcitabine	64.03977272727272	0.75	0.5454545454545454	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000224	exposure to statin	GO:0036273	response to statin	label	label	exposure to statin	response to statin	68.8095238095238	0.7142857142857143	0.8333333333333334	0	0.6896551724137931	3
http://purl.obolibrary.org/obo/ECTO_0000225	exposure to lapatinib	GO:0036274	response to lapatinib	label	label	exposure to lapatinib	response to lapatinib	67.73437499999999	0.75	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000226	exposure to 5-fluorouracil	GO:0036275	response to 5-fluorouracil	label	label	exposure to 5-fluorouracil	response to 5-fluorouracil	61.92857142857142	0.75	0.42857142857142855	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000227	exposure to iloperidone	GO:0036287	response to iloperidone	label	label	exposure to iloperidone	response to iloperidone	68.96590909090908	0.75	0.8181818181818182	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000228	exposure to ximelagatran	GO:0036288	response to ximelagatran	label	label	exposure to ximelagatran	response to ximelagatran	67.73437499999999	0.75	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000229	exposure to sterol	GO:0036314	response to sterol	label	label	exposure to sterol	response to sterol	72.24999999999999	0.6666666666666666	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000230	exposure to cocaine	GO:0042220	response to cocaine	label	label	exposure to cocaine	response to cocaine	67.43333333333332	0.7	0.7777777777777778	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000231	exposure to chemical entity	GO:0042221	response to chemical	label	label	exposure to chemical entity	response to chemical	72.24999999999999	0.9928909952606635	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000232	exposure to hydrogen peroxide	GO:0042542	response to hydrogen peroxide	label	label	exposure to hydrogen peroxide	response to hydrogen peroxide	64.2222222222222	0.6666666666666666	0.6666666666666666	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000233	exposure to amino acid	GO:0043200	response to amino acid	label	label	exposure to amino acid	response to amino acid	72.24999999999999	0.75	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000234	exposure to leucine	GO:0043201	response to leucine	label	label	exposure to leucine	response to leucine	72.24999999999999	1.0	0.75	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000235	exposure to morphine	GO:0043278	response to morphine	label	label	exposure to morphine	response to morphine	69.54062499999999	0.7	0.875	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000236	exposure to alkaloid	GO:0043279	response to alkaloid	label	label	exposure to alkaloid	response to alkaloid	72.24999999999999	0.8571428571428571	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000237	exposure to double-stranded RNA	GO:0043331	response to dsRNA	hasExactSynonym	hasExactSynonym	double-stranded RNA exposure	response to double-stranded RNA	65.02499999999999	1.0	0.8	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000238	exposure to peptide hormone	GO:0043434	response to peptide hormone	label	label	exposure to peptide hormone	response to peptide hormone	72.24999999999999	0.8461538461538461	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000239	exposure to corticotropin-releasing hormone	GO:0043435	response to corticotropin-releasing hormone	label	label	exposure to corticotropin-releasing hormone	response to corticotropin-releasing hormone	72.24999999999999	1.0	0.8	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000241	exposure to amylopectin	GO:0044591	response to amylopectin	label	label	exposure to amylopectin	response to amylopectin	72.24999999999999	0.6	1.0	4	1.0	2
http://purl.obolibrary.org/obo/ECTO_0000242	exposure to pullulan	GO:0044592	response to pullulan	label	label	exposure to pullulan	response to pullulan	72.24999999999999	0.6666666666666666	1.0	4	1.0	2
